video_id,title,comment,cleaned_comment,sentiment_score,sentiment_label
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Satyapalji.... Attack ho gaya! Ap thik ho?,satyapalji attack ho gaya ap thik ho,-0.4767,Negative
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Safya is stating truth👍👍👍👍👍👍👍👍👍👍👍👍,safya state truth,0.3182,Positive
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik","Security failure is one of the reasons . However,it not stand alone.It's time  to fight back and teach them a lesson Once a lesson is taught , we,the people  have a right to question the government on this.",security failure reason howeverit stand aloneits time fight teach lesson lesson teach wethe people right question government,-0.5423,Negative
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Words of a jealous man...man with low self esteem....dus janam bhi lega naa modi nahi bann payega. Modi must apologise....wah wah pure desh ke har galli mei kya modi khada rahega kya....tune kya kiya desh ke liye woh dekho. Ghar ke andar hi aise dushman hai toh pakistan ki kya zaroorat hai.,word jealous manman low self esteemdus janam bhi lega naa modi nahi bann payega modi apologisewah wah pure desh ke har galli mei kya modi khada rahega kyatune kya kiya desh ke liye woh dekho ghar ke andar hi aise dushman hai toh pakistan ki kya zaroorat hai,-0.6249,Negative
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik","Kya hua bhai fir se koi post nahi mil raha hai isi se naraj hai , Bhai agla interview kub karoge after opn sinful.",kya hua bhai fir se koi post nahi mil raha hai isi se naraj hai bhai agla interview kub karoge opn sinful,-0.5574,Negative
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik","*Came here after Op Sindoor, both are clowns yo* 😂 
The wire should replace Pakistan's Dawn news",come op sindoor clown yo wire replace pakistans dawn news,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",So what will you say after yesterday attack?,yesterday attack,-0.4767,Negative
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",This interview will not go down well in history.,interview history,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Religion politics is making all incompetent  person  all top leaders in INDIA... Lets wake up!!!,religion politic make incompetent person leader india let wake,-0.4767,Negative
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",It's the job of home minister of india.who must take safety precautions in this state,job home minister indiawho safety precaution state,0.4215,Positive
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik","To quote JonTron - “That one didn’t age quite so well, did it” 😅",quote jontron not age,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Dimag sathiya gaya hei malik sahab kaa..,dimag sathiya gaya hei malik sahab kaa,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Ist this channel needs to be banned,ist channel need ban,-0.5574,Negative
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Satyapal jii was governor of kashmir..but people here in comment section behaving like they know more than governor of kashmir,satyapal jii governor kashmirbut people comment section behave like know governor kashmir,0.3612,Positive
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Ye rote rahenge,ye rote rahenge,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",You guys are just talking without any context and knowledge. You are all just doing the same old tactics.,guy talk context knowledge old tactic,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik","Who came after sindoor operation 🚩❣️🙏👑
हर हर महादेव❣️🙏👑",come sindoor operation,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Burnol khrid lo aap dono.😂😂,burnol khrid lo aap dono,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Modiji is doing for our country....he is the best...he is sacrificing his life for this country...🎉long live Modiji... .,modiji countryhe besthe sacrifice life countrylong live modiji,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik","Is liye ye kabhi nhi jitega election, jis sofa par baith kar ye bakchodi kr rha hai - uska paisa pucho kahan se laya",liye ye kabhi nhi jitega election jis sofa par baith kar ye bakchodi kr rha hai uska paisa pucho kahan se laya,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",17:20     a  kahshmiri  youth is thanking u to say all this about the kashmiri .....we really appreciate your guts to say it openly which the on the other hand #GODi media is busy with hindu  muslim,kahshmiri youth thank u kashmiri appreciate gut openly hand godi media busy hindu muslim,0.8126,Positive
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Again Joker Karan Thapar and Malik are mocked  through the move by government,joker karan thapar malik mock government,-0.3182,Negative
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik","@ Karan Thapar, after India's Operation Sindoor last night, would you invite Satya Pal Malik again as a follow up conversation to shed light on his claims such as ""Yeh Kucch Nahin Karenge"", ""Modi Darpok Hain"", ""Meetings me kucch substantial discuss nahin hota"" and many other rhetorics of you and Mr. Malik?

I'm more than 100% sure that I'll never get a response from you on this comment. Please prove me wrong with a response and please call Satya Pal Malik again and ask what happened to his claims.",karan thapar indias operation sindoor night invite satya pal malik follow conversation shed light claim yeh kucch nahin karenge modi darpok hain meeting kucch substantial discuss nahin hota rhetoric mr malik m sure ill response comment prove wrong response satya pal malik ask happen claim,-0.296,Negative
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Satya pal malik is one of the corrupt people.,satya pal malik corrupt people,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Ab ap bataoge kisko mafi mangni hai....,ab ap bataoge kisko mafi mangni hai,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik","I honestly want of know and want to ask you both,Mr.Karanji and Mr. Satyapal Malik sir, ' हिंदू मुस्लिम  divide and Rule के basis पर फारूख अब्ददल्ला ने जो कश्मीरी पंडतोंको कश्मिर से भगा दिया गया था,तभी आप दोनो क्या कर रहे थे.उस पर आपकी क्या टिपणी थी?",honestly want know want ask bothmrkaranji mr satyapal malik sir divide rule basis,0.5574,Positive
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik","The benefits of suspicion, hatred and paranoia are fodder for the dividing& rule. Nafrat aur jumla bahut tezi se phail rahi he itne tez se sachyai nahi pahunch raha hei.",benefit suspicion hatred paranoia fodder dividing rule nafrat aur jumla bahut tezi se phail rahi itne tez se sachyai nahi pahunch raha hei,-0.7003,Negative
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",aaj to fir se interview lehni chahiye.. hai ki nehi...,aaj fir se interview lehni chahiye hai ki nehi,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Today there is a airstrike on militant camps ... whether Satyapal or KT did it?  It's Modi and his defence department....,today airstrike militant camp satyapal kt modi defence department,0.1027,Positive
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik","Despite that Satya Pal ji exposed Pulwama, opposition didn't do anything. So they all are the sides of the same coin. In both the cases they had prior inputs that means they let it happen. 370 was amended to grant access to Adani the Lithium reserves in Kashmir. These roads are not being developed for people of Kashmir.",despite satya pal ji expose pulwama opposition not side coin case prior input mean let happen amend grant access adani lithium reserve kashmir road develop people kashmir,0.2263,Positive
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",अब देख सिन्दूर एक्शन,,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",He needs medical treatment instantly,need medical treatment instantly,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Malik sahab gurda to hai unme,malik sahab gurda hai unme,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Satya pal Singh is absolute correct.,satya pal singh absolute correct,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Malik started talking against PM since he was not nominated as Presidential candidate.,malik start talk pm nominate presidential candidate,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Now karan padhna aap dono key gaal pai thappad,karan padhna aap dono key gaal pai thappad,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik","What about now?
Your speculations and daydreaming.",speculation daydream,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Why only Hindus Need Security???????,hindu need security,0.34,Positive
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Jhut..pal.. mallick......,jhutpal mallick,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik","Both are anti modi.
Nothing surprising for their  idiotic comments.",anti modi surprising idiotic comment,-0.5859,Negative
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Interview aged like buttermilk,interview age like buttermilk,0.3612,Positive
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik","It became proof he is talking nonsense. How far a person can go for his own ego this person is example. 

 'kavi nehi karenge, darpuk, kuch nehi karenge' Kuch kar dia sirji, 

Sirji stop taking interview of such person. He may pull down your reputation.",proof talk nonsense far person ego person example kavi nehi karenge darpuk kuch nehi karenge kuch kar dia sirji sirji stop take interview person pull reputation,-0.5994,Negative
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Tu Governor raha hi kyu. Malai khane ke liye. Resign kyu nahi kiya. Sara juth,tu governor raha hi kyu malai khane ke liye resign kyu nahi kiya sara juth,-0.34,Negative
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik","Let the subtitles be in English ,Sir  .we in South India can understand",let subtitle english sir south india understand,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik","Let the meeting happen again today after the attack...
this man SP Malik and Karan thapar...have proven to be completely Antimodi...completely biased conversation..",let meeting happen today attack man sp malik karan thaparhave prove completely antimodicompletely biased conversation,-0.6682,Negative
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik","Haha this interview was posted yesterday and today India striked Pakistan 😂
These two must be sulking and crying right now when entire India rejoices 😂😂😂🎉🎉🎉🎉🎉",haha interview post yesterday today india strike pakistan sulk cry right entire india rejoice,0.3182,Positive
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Mr Karan Thapar. Still at your games😂😂😂😂,mr karan thapar game,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik","अब बोल 
अब बोल ना चादर मोड़",,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",Such news is what people should see rather than Godi Media news.,news people godi medium news,0.0,Neutral
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik","Satyopal ji.apka bare me bahut unlawful Lena Dena grivence hay. Desh ka age bare nese apka jwalan ho raha hay. Ek bat.ap Modi ji kaafik PM bon.sakte hay keya. PM bon ke dikhaye tab আপনি ka bat manunga, Ghar me blithe baithe gyan Dena asan hay. Desh Chalana itna asan nehi hay.",satyopal jiapka bare bahut unlawful lena dena grivence hay desh ka age bare nese apka jwalan ho raha hay ek batap modi ji kaafik pm bonsakte hay keya pm bon ke dikhaye tab ka bat manunga ghar blithe baithe gyan dena asan hay desh chalana itna asan nehi hay,0.296,Positive
3Q9Mx3zdsZs,"PM Narendra Modi is “Besharam”, “Darpok” and “Must Apologise” to India for Pahalgam: Satya Pal Malik",this video doesn’t age well,video not age,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Respect for those Who came to industry without Godfather 🗿,respect come industry godfather,0.4767,Positive
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,🎉Jason sanjay,jason sanjay,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,S s thaman bgm theerika vetrikunga,s s thaman bgm theerika vetrikunga,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Dei Paartha ( Lyca) Nee innum saavalaya da,dei paartha lyca nee innum saavalaya da,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Sk only siva karthikeyan ❤❤❤,sk siva karthikeyan,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,பல கதையின் உருட்டு  கதை வருகிரது,,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Ivan vijay oda payan ndra ore karnathunala 1st padam lyca produce panranga. Idhu nepotism illaya da anil kunjis🐿️😂,ivan vijay oda payan ndra ore karnathunala st padam lyca produce panranga idhu nepotism illaya da anil kunji,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Vj fans nanga kanndipa suport pannuvom ne padam pannu ya 🎉❤,vj fans nanga kanndipa suport pannuvom ne padam pannu ya,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,😂,,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Sundeep kishan comeback?,sundeep kishan comeback,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Nepotism 😂😂,nepotism,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Happy Birthday,happy birthday,0.5719,Positive
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,இளைய💥தளபதி,,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Super 👍,super,0.5994,Positive
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,"Sandeep kishan 🔥✨
An Jason Sanjay Picture ⚡🔥 
An S.Thaman Music 🎶❤",sandeep kishan jason sanjay picture sthaman music,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Ilaya thalapathy ❤❤❤,ilaya thalapathy,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Vera leval 💯💯,vera leval,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Love u sundeep❤,love u sundeep,0.6369,Positive
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,❤❤💫💫🔥🔥💥💥,,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,🔥🔥🔥,,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Bgm slayed,bgm slay,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,வாரிசு.,,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Under Jason sanjay direction vijay should have act one film ..! 😍A dream dat will never comes true..! 😢,jason sanjay direction vijay act film dream dat come true,0.5859,Positive
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Nice,nice,0.4215,Positive
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Home of nepotism,home nepotism,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Vera level glimpse Ilaya Thalapathiiii....all the best & congratulations,vera level glimpse ilaya thalapathiiiiall good congratulation,0.7783,Positive
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Mass brother 🎉🎉🎉,mass brother,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Thalapathy vijay Fans Kerala 🥰🔥🔥🔥,thalapathy vijay fans kerala,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Thalapathy vijay Anna fan Kerala 🥰🔥🔥🔥🔥,thalapathy vijay anna fan kerala,0.3182,Positive
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,🔥🔥🔥,,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,DMK madhire Nepotism aah 😂😂😂😂😂,dmk madhire nepotism aah,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Kutty Thalapathi,kutty thalapathi,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,This One Look Interesting..All The Best Whole Team❤,look interestingall good team,0.4404,Positive
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Feels fresh,feel fresh,0.3182,Positive
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Daku maharaj teaser bgm as it is copy paste chesadayya,daku maharaj teaser bgm copy paste chesadayya,-0.25,Negative
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Happy birthday sundeep kishan🎂 😊ilaya thalapathy sanjay padam vetri pera valthukkal 😊🎉❤,happy birthday sundeep kishan ilaya thalapathy sanjay padam vetri pera valthukkal,0.5719,Positive
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,🎉 thalapathi 🎉,thalapathi,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Panam da,panam da,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Sundeep ❤,sundeep,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Sambavam 🎉🎉🎉,sambavam,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,💯Hero material Jason Sanjay❤️🔥,hero material jason sanjay,0.5574,Positive
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,😮😮😮😮😮,,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Thalapathy அடுத்த தலைமுறைக்கு வலி விட்டுட்டாரு 😊😊😊,thalapathy,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,❤,,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Masss🔥🔥🔥🔥🔥🔥,masss,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,"Any one notice in description 
Casting la PRO la suresh chandra name eruku , Ajith oda PRO  than suresh chandra,so  Ajith  is supporting JSJ",notice description cast la pro la suresh chandra eruku ajith oda pro suresh chandraso ajith support jsj,0.4019,Positive
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,We will support Vijay's son 💥💥💥💥👈👈💥👈👈,support vijay son,0.4019,Positive
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,IlayaThalapathy Jonsan sanjay,ilayathalapathy jonsan sanjay,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,🎉🎉🎉👍👍👍...,,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Nepotism 😂😂,nepotism,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Sk is always sivakarthikeyan ❤❤❤,sk sivakarthikeyan,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,https://youtu.be/jMt85J-WK8E?si=aICsMEnvl0P4ZTSr,,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,சிங்கக்குட்டி வாழ்த்துக்கள் ♥️♥️♥️♥️♥️♥️💐💐💐💐💐💐💐💐💐💐,,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Ilaya Thalapathy🎉❤📈,ilaya thalapathy,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,"அப்பன் சொத்துக்கு ஆசப்படுற இந்த காலத்தில, தன் முயற்சியால் மேல வரனும் னு நெனைக்குற Jason Sanjay-க்கு த.வே.க சார்பாகவும் தளபதி விஜய் ரசிகர்கள் சார்பாகவும் வாழ்த்துக்கள் 🎉❤🇪🇦",jason sanjay,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,❤️❤️❤️❤️❤️❤️👌👌👌👌👌👍👍👍👍👍👍,,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Illaya thalapathy❤,illaya thalapathy,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,🔥🔥🔥,,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,https://youtu.be/OtyW8FvdV9E?si=axAwimHqUPv1U6_w,,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,வாழ்த்துக்கள் நண்பா ❤,,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Happy Birthday To you Annaya ❤🎉🎂💐💥,happy birthday annaya,0.5719,Positive
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,All the best team 👍 waiting for the movie 🔥🔥,good team wait movie,0.4404,Positive
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,0:22   father mood,father mood,0.0,Neutral
k6SKgtJivn0,Happy Birthday Sundeep Kishan | Jason Sanjay 01 | Thaman S | Subaskaran | Lyca Productions,Super❤❤❤,super,0.5994,Positive
